"fov","cell_ID","x_global_px","y_global_px","x_local_px","y_local_px","z","target","CellComp"
9,1573,5145.90828450521,146089.105482313,3412.57495117188,2033.54992675781,3,"GLUD1","Cytoplasm"
9,1573,5178.56990559896,146094.264662001,3445.23657226562,2038.70910644531,3,"CD74","Nuclear"
9,1573,5170.41682942708,146087.922254774,3437.08349609375,2032.36669921875,3,"CCND1","Cytoplasm"
9,1573,5154.38338216146,146066.688856337,3421.05004882812,2011.13330078125,3,"H4C3","Cytoplasm"
9,1573,5169.95540364583,146086.399915907,3436.6220703125,2030.84436035156,3,"CALM2","Cytoplasm"
9,1573,5164.37312825521,146077.695570204,3431.03979492188,2022.14001464844,3,"ITGB1","Cytoplasm"
9,1573,5159.50594075521,146073.237318251,3426.17260742188,2017.68176269531,3,"IER3","Cytoplasm"
9,1573,5159.00008138021,146096.122328016,3425.66674804688,2040.56677246094,3,"RPL37","Cytoplasm"
9,1573,5157.61531575521,146095.164564345,3424.28198242188,2039.60900878906,3,"TYK2","Cytoplasm"
9,1573,5184.74763997396,146075.398328993,3451.41430664062,2019.8427734375,3,"HLA-B","Membrane"
9,1573,5179.51350911458,146064.825453016,3446.18017578125,2009.26989746094,3,"TYK2","Cytoplasm"
9,1573,5182.80013020833,146091.95557997,3449.466796875,2036.40002441406,3,"HLA-A","Nuclear"
9,1573,5179.78352864583,146093.972181532,3446.4501953125,2038.41662597656,3,"BCL2","Nuclear"
9,1573,5163.55330403646,146063.655531141,3430.21997070312,2008.09997558594,3,"TPM1","Cytoplasm"
9,1573,5177.57112630208,146095.95557997,3444.23779296875,2040.40002441406,3,"CXCL10","Nuclear"
9,1573,5169.24593098958,146091.680677626,3435.91259765625,2036.12512207031,3,"HSP90B1","Cytoplasm"
9,1573,5162.08333333333,146070.980604384,3428.75,2015.42504882812,5,"H4C3","Cytoplasm"
9,1573,5169.09309895833,146082.175550673,3435.759765625,2026.61999511719,5,"GSTP1","Cytoplasm"
9,1573,5146.37312825521,146095.075453016,3413.03979492188,2039.51989746094,5,"RPL32","Cytoplasm"
9,1573,5180.57307942708,146087.315565321,3447.23974609375,2031.76000976562,5,"EZR","Nuclear"
9,1573,5153.94612630208,146080.118055556,3420.61279296875,2024.5625,5,"HLA-C","Cytoplasm"
9,1573,5180.37630208333,146061.641370985,3447.04296875,2006.08581542969,5,"SREBF1","Cytoplasm"
9,1573,5160.71004231771,146068.678602431,3427.37670898438,2013.123046875,5,"SELENOP","Cytoplasm"
9,1573,5156.62093098958,146057.243177626,3423.28759765625,2001.68762207031,5,"HLA-C","Cytoplasm"
9,1573,5169.85823567708,146085.405653212,3436.52490234375,2029.85009765625,5,"CD81","Cytoplasm"
9,1573,5183.31306966146,146065.835584852,3449.97973632812,2010.28002929688,5,"CD74","Membrane"
9,1573,5177.38338216146,146057.880506727,3444.05004882812,2002.32495117188,5,"RPL22","Cytoplasm"
9,1573,5170.63338216146,146084.238783095,3437.30004882812,2028.68322753906,5,"NDRG1","Cytoplasm"
9,1573,5159.63313802083,146075.773817274,3426.2998046875,2020.21826171875,0,"PCNA","Cytoplasm"
9,1573,5157.01521809896,146080.619276259,3423.68188476562,2025.06372070312,0,"CD40","Cytoplasm"
9,1573,5164.11873372396,146077.255628798,3430.78540039062,2021.70007324219,0,"CD40","Cytoplasm"
9,1573,5160.42830403646,146075.345350477,3427.09497070312,2019.78979492188,0,"GSTP1","Cytoplasm"
9,1573,5154.56160481771,146079.312635634,3421.22827148438,2023.75708007812,0,"COL6A2","Cytoplasm"
9,1573,5147.66878255208,146086.620252821,3414.33544921875,2031.06469726562,0,"KRT19","Cytoplasm"
9,1573,5164.82478841146,146083.77223036,3431.49145507812,2028.21667480469,0,"S100A9","Cytoplasm"
9,1573,5153.87361653646,146070.715589735,3420.54028320312,2015.16003417969,0,"S100A4","Cytoplasm"
9,1573,5151.55550130208,146059.177625868,3418.22216796875,2003.6220703125,0,"CD9","Membrane"
9,1573,5156.40828450521,146068.305555556,3423.07495117188,2012.75,0,"MIF","Cytoplasm"
9,1573,5150.23299153646,146083.555555556,3416.89965820312,2028,0,"HILPDA","Cytoplasm"
9,1573,5155.53328450521,146057.741224501,3422.19995117188,2002.18566894531,0,"PSAP","Cytoplasm"
9,1573,5158.08333333333,146058.730482313,3424.75,2003.17492675781,0,"HLA-B","Cytoplasm"
9,1573,5155.95320638021,146086.45557997,3422.61987304688,2030.90002441406,0,"IL20","Cytoplasm"
9,1573,5181.01131184896,146084.81117079,3447.67797851562,2029.25561523438,2,"FZD8","Nuclear"
9,1573,5174.89998372396,146057.913953993,3441.56665039062,2002.3583984375,2,"CD74","Cytoplasm"
9,1573,5177.53377278646,146090.855482313,3444.20043945312,2035.29992675781,2,"RGCC","Nuclear"
9,1573,5165.39998372396,146083.738783095,3432.06665039062,2028.18322753906,2,"TYK2","Cytoplasm"
9,1573,5181.90828450521,146064.930555556,3448.57495117188,2009.375,2,"JAK1","Membrane"
9,1573,5154.75472005208,146087.598646376,3421.42138671875,2032.04309082031,2,"SAT1","Cytoplasm"
9,1573,5162.91658528646,146060.533460829,3429.58325195312,2004.97790527344,2,"MTOR","Cytoplasm"
9,1573,5175.39339192708,146074.168958876,3442.06005859375,2018.61340332031,2,"KRT18","Cytoplasm"
9,1573,5178.14558919271,146075.305555556,3444.81225585938,2019.75,2,"COL6A1","Cytoplasm"
9,1573,5154.35335286458,146076.185560438,3421.02001953125,2020.63000488281,2,"PTGES3","Cytoplasm"
9,1573,5166.33308919271,146060.49085829,3432.99975585938,2004.93530273438,2,"EIF5A","Cytoplasm"
9,1573,5170.23347981771,146079.126966688,3436.90014648438,2023.57141113281,2,"IFITM1","Cytoplasm"
9,1573,5153.07088216146,146064.805555556,3419.73754882812,2009.25,2,"IFI27","Cytoplasm"
9,1573,5149.65144856771,146093.84644911,3416.31811523438,2038.29089355469,2,"NDRG1","Cytoplasm"
9,1573,5171.86214192708,146057.698377821,3438.52880859375,2002.14282226562,2,"PTGS2","Cytoplasm"
9,1573,5171.59065755208,146097.755628798,3438.25732421875,2042.20007324219,2,"CD276","Cytoplasm"
9,1573,5158.62361653646,146087.740492079,3425.29028320312,2032.18493652344,2,"P2RY12","Cytoplasm"
9,1573,5178.31917317708,146075.641370985,3444.98583984375,2020.08581542969,2,"CALM2","Cytoplasm"
9,1573,5154.07600911458,146074.284071181,3420.74267578125,2018.728515625,2,"SLC2A1","Cytoplasm"
9,1573,5159.04988606771,146094.813856337,3425.71655273438,2039.25830078125,2,"CD74","Cytoplasm"
9,1573,5158.59358723958,146068.095594618,3425.26025390625,2012.5400390625,2,"EIF5A","Cytoplasm"
9,1573,5161.53328450521,146061.555555556,3428.19995117188,2006,2,"IGHA1","Cytoplasm"
9,1573,5169.28352864583,146080.005384657,3435.9501953125,2024.44982910156,2,"NDRG1","Cytoplasm"
9,1573,5158.58333333333,146074.45557997,3425.25,2018.90002441406,2,"FASN","Cytoplasm"
9,1573,5177.26668294271,146068.899915907,3443.93334960938,2013.34436035156,2,"CD24","Membrane"
9,1573,5153.46199544271,146068.11988661,3420.12866210938,2012.56433105469,2,"JAG1","Cytoplasm"
9,1573,5162.89339192708,146068.935560438,3429.56005859375,2013.38000488281,2,"NDRG1","Cytoplasm"
9,1573,5176.93343098958,146070.930555556,3443.60009765625,2015.375,2,"RPL37","Membrane"
9,1573,5157.73347981771,146055.626966688,3424.40014648438,2000.07141113281,1,"NDRG1","Cytoplasm"
9,1573,5178.66634114583,146080.905531141,3445.3330078125,2025.34997558594,1,"B2M","Cytoplasm"
9,1573,5184.99348958333,146063.79554579,3451.66015625,2008.23999023438,1,"BGN","Membrane"
9,1573,5175.00838216146,146095.547254774,3441.67504882812,2039.99169921875,1,"RPL22","Cytoplasm"
9,1573,5184.11336263021,146089.015516493,3450.78002929688,2033.4599609375,1,"PSAP","Nuclear"
9,1573,5157.09358723958,146096.395643446,3423.76025390625,2040.84008789062,1,"OXER1","Cytoplasm"
9,1573,5145.65315755208,146086.565565321,3412.31982421875,2031.01000976562,1,"HSP90AB1","Cytoplasm"
9,1573,5177.34261067708,146070.855482313,3444.00927734375,2015.29992675781,1,"RPL37","Membrane"
9,1573,5158.09041341146,146074.512708876,3424.75708007812,2018.95715332031,1,"EZH2","Cytoplasm"
9,1573,5150.30476888021,146083.655531141,3416.97143554688,2028.09997558594,1,"HILPDA","Cytoplasm"
9,1573,5153.63313802083,146091.105482313,3420.2998046875,2035.54992675781,1,"LGALS3BP","Cytoplasm"
9,1573,5158.38313802083,146081.055555556,3425.0498046875,2025.5,1,"DNMT1","Cytoplasm"
9,1573,5173.57552083333,146075.788953993,3440.2421875,2020.2333984375,1,"IFITM1","Cytoplasm"
9,1573,5172.80476888021,146083.241224501,3439.47143554688,2027.68566894531,1,"HLA-A","Cytoplasm"
9,1573,5145.47615559896,146085.041273329,3412.14282226562,2029.48571777344,1,"DUSP6","Cytoplasm"
9,1573,5157.98323567708,146083.505506727,3424.64990234375,2027.94995117188,1,"HLA-B","Cytoplasm"
9,1573,5171.85823567708,146081.805433485,3438.52490234375,2026.24987792969,1,"MPO","Cytoplasm"
9,1573,5177.00838216146,146092.730482313,3443.67504882812,2037.17492675781,1,"SOD1","Nuclear"
9,1573,5149.14754231771,146081.86976454,3415.81420898438,2026.31420898438,1,"CCND1","Cytoplasm"
9,1573,5158.01668294271,146058.572157118,3424.68334960938,2003.0166015625,1,"HLA-B","Cytoplasm"
9,1598,5141.51985677083,146056.008924696,3408.1865234375,2000.45336914062,3,"TNFRSF12A","Membrane"
9,3652,5602.23299153646,146653.52223036,3868.89965820312,2597.96667480469,4,"CALM2","Cytoplasm"
9,3652,5602.63338216146,146653.515516493,3869.30004882812,2597.9599609375,5,"CALM2","Cytoplasm"
9,3652,5606.84578450521,146651.568006727,3873.51245117188,2596.01245117188,5,"CD276","Cytoplasm"
9,3652,5605.69978841146,146651.672254774,3872.36645507812,2596.11669921875,0,"KRT13","Cytoplasm"
9,3652,5609.31917317708,146653.055555556,3875.98583984375,2597.5,2,"SAT1","Cytoplasm"
9,3652,5610.20833333333,146653.055555556,3876.875,2597.5,2,"SAT1","Cytoplasm"
9,3662,5159.84993489583,146636.488783095,3426.5166015625,2580.93322753906,6,"GSTP1","Nuclear"
9,3662,5170.45369466146,146637.435560438,3437.12036132812,2581.88000488281,6,"KRT18","Nuclear"
9,3662,5168.84993489583,146630.70557997,3435.5166015625,2575.15002441406,6,"IFITM1","Cytoplasm"
9,3662,5169.59041341146,146634.798475477,3436.25708007812,2579.24291992188,6,"TP53","Nuclear"
9,3662,5158.95833333333,146637.055555556,3425.625,2581.5,6,"ERBB2","Nuclear"
9,3662,5176.06990559896,146633.237318251,3442.73657226562,2577.68176269531,6,"RPL22","Membrane"
9,3662,5169.27327473958,146634.755506727,3435.93994140625,2579.19995117188,6,"LGALS3BP","Nuclear"
9,3662,5160.22249348958,146635.377821181,3426.88916015625,2579.822265625,4,"TUBB","Nuclear"
9,3662,5154.19685872396,146633.637464735,3420.86352539062,2578.08190917969,4,"CELSR1","Nuclear"
9,3662,5140.25838216146,146636.880506727,3406.92504882812,2581.32495117188,4,"S100A4","Nuclear"
9,3662,5154.61336263021,146633.235487196,3421.28002929688,2577.67993164062,4,"COTL1","Nuclear"
9,3662,5134.75838216146,146638.51807997,3401.42504882812,2582.96252441406,4,"RPL21","Nuclear"
9,3662,5178.67805989583,146637.199964735,3445.3447265625,2581.64440917969,4,"MIF","Cytoplasm"
9,3662,5174.06648763021,146632.755628798,3440.73315429688,2577.20007324219,7,"PTTG1","Membrane"
9,3662,5143.97615559896,146636.355604384,3410.64282226562,2580.80004882812,7,"COL6A1","Nuclear"
9,3662,5156.97322591146,146632.525526259,3423.63989257812,2576.96997070312,7,"LUM","Nuclear"
9,3662,5167.90315755208,146630.185438368,3434.56982421875,2574.6298828125,7,"CD74","Cytoplasm"
9,3662,5133.60872395833,146637.805677626,3400.275390625,2582.25012207031,7,"STAT3","Nuclear"
9,3662,5169.00008138021,146630.638929579,3435.66674804688,2575.08337402344,7,"IFITM1","Cytoplasm"
9,3662,5172.67586263021,146636.498426649,3439.34252929688,2580.94287109375,3,"NFKBIA","Nuclear"
9,3662,5164.55818684896,146643.280653212,3431.22485351562,2587.72509765625,0,"BMPR1A","Nuclear"
9,3662,5171.71638997396,146642.45557997,3438.38305664062,2586.90002441406,0,"JAK1","Nuclear"
9,3662,5152.70271809896,146634.094129774,3419.36938476562,2578.53857421875,0,"FZD3","Nuclear"
9,3662,5150.40657552083,146652.68214247,3417.0732421875,2597.12658691406,0,"GZMK","Nuclear"
9,3662,5137.86018880208,146647.02223036,3404.52685546875,2591.46667480469,0,"CD80","Nuclear"
9,3662,5137.60823567708,146645.70557997,3404.27490234375,2590.15002441406,0,"AZGP1","Nuclear"
9,3662,5139.45833333333,146637.855604384,3406.125,2582.30004882812,2,"IDO1","Nuclear"
9,3662,5151.76692708333,146637.199964735,3418.43359375,2581.64440917969,2,"IFIH1","Nuclear"
9,3662,5170.20320638021,146636.775648329,3436.86987304688,2581.22009277344,2,"TPM1","Nuclear"
9,3662,5145.45027669271,146637.27223036,3412.11694335938,2581.71667480469,2,"LGALS1","Nuclear"
9,3662,5162.14461263021,146635.277723524,3428.81127929688,2579.72216796875,2,"SCGB3A1","Nuclear"
9,3662,5169.20467122396,146631.82691786,3435.87133789062,2576.27136230469,2,"VIM","Cytoplasm"
9,3662,5161.93318684896,146639.588880751,3428.59985351562,2584.03332519531,2,"CALM2","Nuclear"
9,3662,5154.95369466146,146639.63551161,3421.62036132812,2584.07995605469,1,"CCL2","Nuclear"
9,3662,5165.82063802083,146632.093153212,3432.4873046875,2576.53759765625,1,"RAC1","Nuclear"
9,3662,5161.64583333333,146639.693006727,3428.3125,2584.13745117188,1,"CALM2","Nuclear"
9,3662,5168.39998372396,146630.155531141,3435.06665039062,2574.59997558594,1,"GSTP1","Cytoplasm"
9,3662,5148.06673177083,146637.52223036,3414.7333984375,2581.96667480469,1,"H2AZ1","Nuclear"
9,3663,5472.33333333333,146647.355604384,3739,2591.80004882812,6,"JUN","Cytoplasm"
9,3663,5479.63338216146,146653.225721571,3746.30004882812,2597.67016601562,6,"MKI67","Nuclear"
9,3663,5484.90828450521,146655.45557997,3751.57495117188,2599.90002441406,6,"ADM2","Membrane"
9,3663,5461.47322591146,146646.975599501,3728.13989257812,2591.42004394531,6,"KRT14","Nuclear"
9,3663,5466.90828450521,146648.505506727,3733.57495117188,2592.94995117188,6,"CCL23","Nuclear"
9,3663,5455.35017903646,146652.922254774,3722.01684570312,2597.36669921875,6,"RAD51","Nuclear"
9,3663,5466.21346028646,146651.355604384,3732.88012695312,2595.80004882812,4,"BCL2L1","Nuclear"
9,3663,5475.68343098958,146653.805555556,3742.35009765625,2598.25,4,"DDR1","Nuclear"
9,3663,5458.80013020833,146654.872205946,3725.466796875,2599.31665039062,4,"BGN","Nuclear"
9,3663,5462.14998372396,146646.105604384,3728.81665039062,2590.55004882812,4,"IDO1","Nuclear"
9,3663,5468.13338216146,146645.435438368,3734.80004882812,2589.8798828125,4,"APP","Nuclear"
9,3663,5451.63899739583,146652.844495985,3718.3056640625,2597.28894042969,4,"BATF3","Nuclear"
9,3663,5454.09358723958,146652.515638563,3720.76025390625,2596.96008300781,4,"SELENOP","Nuclear"
9,3663,5463.03352864583,146654.777723524,3729.7001953125,2599.22216796875,4,"MIF","Nuclear"
9,3663,5463.87312825521,146653.855604384,3730.53979492188,2598.30004882812,4,"CD55","Nuclear"
9,3663,5458.93343098958,146649.915662977,3725.60009765625,2594.36010742188,7,"HSP90AA1","Nuclear"
9,3663,5479.97322591146,146653.105604384,3746.63989257812,2597.55004882812,7,"MKI67","Nuclear"
9,3663,5469.99348958333,146651.575575087,3736.66015625,2596.02001953125,7,"CALM2","Nuclear"
9,3663,5469.11336263021,146646.315565321,3735.78002929688,2590.76000976562,7,"RPL22","Cytoplasm"
9,3663,5471.58333333333,146649.688978407,3738.25,2594.13342285156,7,"COL4A2","Nuclear"
9,3663,5467.77327473958,146643.145643446,3734.43994140625,2587.59008789062,3,"SQSTM1","Membrane"
9,3663,5472.74739583333,146653.698377821,3739.4140625,2598.14282226562,3,"NDRG1","Nuclear"
9,3663,5468.78352864583,146644.530653212,3735.4501953125,2588.97509765625,3,"RPL34","Nuclear"
9,3663,5456.97615559896,146652.998426649,3723.64282226562,2597.44287109375,5,"HSPB1","Nuclear"
9,3663,5481.99031575521,146652.741346571,3748.65698242188,2597.18579101562,5,"S100A4","Nuclear"
9,3663,5480.13338216146,146653.730604384,3746.80004882812,2598.17504882812,5,"PDGFC","Nuclear"
9,3663,5471.23299153646,146646.372205946,3737.89965820312,2590.81665039062,5,"GPX1","Cytoplasm"
9,3663,5458.52327473958,146646.695570204,3725.18994140625,2591.14001464844,0,"HSPA1B","Nuclear"
9,3663,5480.37068684896,146652.89307997,3747.03735351562,2597.33752441406,0,"HSP90AB1","Nuclear"
9,3663,5462.39046223958,146655.512708876,3729.05712890625,2599.95715332031,0,"BTG1","Nuclear"
9,3663,5458.65535481771,146653.700086806,3725.32202148438,2598.14453125,0,"RPL22","Nuclear"
9,3663,5477.66438802083,146652.901746962,3744.3310546875,2597.34619140625,0,"CD4","Nuclear"
9,3663,5455.27351888021,146654.145521376,3721.94018554688,2598.58996582031,0,"STAT5B","Nuclear"
9,3663,5477.23323567708,146655.293104384,3743.89990234375,2599.73754882812,0,"ADGRF5","Nuclear"
9,3663,5450.69319661458,146654.29554579,3717.35986328125,2598.73999023438,0,"IL6","Cytoplasm"
9,3663,5462.91341145833,146648.035413954,3729.580078125,2592.47985839844,0,"MIF","Nuclear"
9,3663,5481.99568684896,146655.380506727,3748.66235351562,2599.82495117188,0,"B2M","Nuclear"
9,3663,5457.11336263021,146655.13551161,3723.78002929688,2599.57995605469,2,"H4C3","Nuclear"
9,3663,5475.46663411458,146649.544325087,3742.13330078125,2593.98876953125,1,"S100A4","Cytoplasm"
9,3663,5480.56648763021,146653.144544813,3747.23315429688,2597.58898925781,1,"HSP90AB1","Nuclear"
9,3663,5466.00838216146,146647.480604384,3732.67504882812,2591.92504882812,1,"PRSS2","Nuclear"
9,3663,5457.25008138021,146655.038831923,3723.91674804688,2599.48327636719,1,"IL15RA","Nuclear"
9,3663,5468.40828450521,146653.355604384,3735.07495117188,2597.80004882812,1,"MIF","Nuclear"
9,3663,5457.23347981771,146647.505628798,3723.90014648438,2591.95007324219,1,"MZT2A","Nuclear"
9,3663,5458.81673177083,146653.27223036,3725.4833984375,2597.71667480469,1,"RPL22","Nuclear"
9,3675,5171.43333333333,146556.115455556,3438.1,2500.5599,8,"SOX4","Cytoplasm"
9,3675,5173.37633333333,146560.469855556,3440.043,2504.9143,8,"LDLR","Membrane"
9,3675,5177.25333333333,146548.115455556,3443.92,2492.5599,8,"EPHB4","Membrane"
9,3675,5142.19333333333,146562.635655556,3408.86,2507.0801,8,"HLA-B","Cytoplasm"
9,3675,5172.97102864583,146552.705457899,3439.6376953125,2497.14990234375,6,"COL18A1","Cytoplasm"
9,3675,5136.14583333333,146520.593031141,3402.8125,2465.03747558594,6,"MZT2A","Membrane"
9,3675,5149.23347981771,146528.441297743,3415.90014648438,2472.8857421875,6,"EZH2","Nuclear"
9,3675,5153.33333333333,146564.605604384,3420,2509.05004882812,6,"RPL21","Nuclear"
9,3675,5167.57600911458,146551.069959852,3434.24267578125,2495.51440429688,6,"COL9A2","Nuclear"
9,3675,5144.75325520833,146550.38551161,3411.419921875,2494.82995605469,6,"TUBB","Nuclear"
9,3675,5160.35823567708,146566.555555556,3427.02490234375,2511,6,"SFN","Nuclear"
9,3675,5162.28352864583,146559.230604384,3428.9501953125,2503.67504882812,6,"COL6A3","Nuclear"
9,3675,5147.15559895833,146542.877821181,3413.822265625,2487.322265625,6,"ADIRF","Nuclear"
9,3675,5146.37361653646,146531.63551161,3413.04028320312,2476.07995605469,6,"ESR1","Nuclear"
9,3675,5173.76692708333,146566.155531141,3440.43359375,2510.59997558594,6,"STMN1","Membrane"
9,3675,5138.38338216146,146532.155653212,3405.05004882812,2476.60009765625,6,"YES1","Nuclear"
9,3675,5138.29353841146,146539.735609266,3404.96020507812,2484.18005371094,6,"SLPI","Nuclear"
9,3675,5142.17781575521,146550.266737196,3408.84448242188,2494.71118164062,6,"RPL21","Nuclear"
9,3675,5174.15852864583,146533.630628798,3440.8251953125,2478.07507324219,6,"MIF","Cytoplasm"
9,3675,5180.40047200521,146549.755628798,3447.06713867188,2494.20007324219,6,"BCL2","Membrane"
9,3675,5144.52327473958,146566.275526259,3411.18994140625,2510.71997070312,6,"EFNA5","Cytoplasm"
9,3675,5177.58333333333,146541.180555556,3444.25,2485.625,6,"LGALS3BP","Cytoplasm"
9,3675,5153.53328450521,146561.855604384,3420.19995117188,2506.30004882812,6,"GNLY","Nuclear"
9,3675,5156.53328450521,146536.812757704,3423.19995117188,2481.25720214844,6,"MZT2A","Nuclear"
9,3675,5145.08333333333,146530.343031141,3411.75,2474.78747558594,6,"TNFRSF10A","Nuclear"
9,3675,5171.25838216146,146564.247328016,3437.92504882812,2508.69177246094,6,"S100A4","Membrane"
9,3675,5140.20491536458,146531.212660048,3406.87158203125,2475.65710449219,6,"NOTCH3","Nuclear"
9,3675,5153.39339192708,146552.355604384,3420.06005859375,2496.80004882812,6,"CLCF1","Nuclear"
9,3675,5149.33333333333,146554.630506727,3416,2499.07495117188,6,"BEST1","Nuclear"
9,3675,5170.73323567708,146529.58057997,3437.39990234375,2474.02502441406,6,"ITGB4","Membrane"
9,3675,5142.97078450521,146534.255628798,3409.63745117188,2478.70007324219,6,"MECOM","Nuclear"
9,3675,5165.30818684896,146562.680555556,3431.97485351562,2507.125,6,"FZD1","Nuclear"
9,3675,5153.77620442708,146533.255628798,3420.44287109375,2477.70007324219,6,"CFD","Nuclear"
9,3675,5141.09676106771,146537.746473524,3407.76342773438,2482.19091796875,6,"CALD1","Nuclear"
9,3675,5177.96687825521,146534.838880751,3444.63354492188,2479.28332519531,6,"SQSTM1","Cytoplasm"
9,3675,5163.22420247396,146559.337415907,3429.89086914062,2503.78186035156,6,"IL32","Nuclear"
9,3675,5181.25813802083,146539.930555556,3447.9248046875,2484.375,6,"RPL22","Cytoplasm"
9,3675,5153.36189778646,146529.141248915,3420.02856445312,2473.58569335938,6,"DST","Nuclear"
9,3675,5137.93318684896,146532.568128798,3404.59985351562,2477.01257324219,6,"HLA-A","Nuclear"
9,3675,5160.46638997396,146541.622205946,3427.13305664062,2486.06665039062,6,"MZT2A","Nuclear"
9,3675,5156.33333333333,146551.255506727,3423,2495.69995117188,6,"IGHM","Nuclear"
9,3675,5172.84261067708,146566.100965712,3439.50927734375,2510.54541015625,6,"S100A6","Membrane"
9,3675,5151.23323567708,146564.255506727,3417.89990234375,2508.69995117188,6,"RPL22","Nuclear"
9,3675,5168.25862630208,146553.45557997,3434.92529296875,2497.90002441406,6,"COL5A2","Nuclear"
9,3675,5153.54768880208,146524.255506727,3420.21435546875,2468.69995117188,6,"H2AZ1","Nuclear"
9,3675,5176.53328450521,146535.255506727,3443.19995117188,2479.69995117188,6,"ETV5","Cytoplasm"
9,3675,5151.75325520833,146562.055555556,3418.419921875,2506.5,6,"UBE2C","Nuclear"
9,3675,5173.40828450521,146547.380506727,3440.07495117188,2491.82495117188,6,"TYK2","Nuclear"
9,3675,5144.78352864583,146543.905653212,3411.4501953125,2488.35009765625,6,"IGFBP3","Nuclear"
9,3675,5143.77327473958,146550.175672743,3410.43994140625,2494.6201171875,6,"CCND1","Nuclear"
9,3675,5151.54256184896,146531.100965712,3418.20922851562,2475.54541015625,4,"ITGAV","Nuclear"
9,3675,5144.97322591146,146523.375623915,3411.63989257812,2467.82006835938,4,"CYSTM1","Nuclear"
9,3675,5182.57869466146,146536.655653212,3449.24536132812,2481.10009765625,4,"SOX9","Cytoplasm"
9,3675,5171.92073567708,146557.168104384,3438.58740234375,2501.61254882812,4,"RPL21","Membrane"
9,3675,5146.92220052083,146537.755506727,3413.5888671875,2482.19995117188,4,"HLA-DQB1","Nuclear"
9,3675,5154.40437825521,146530.598402235,3421.07104492188,2475.04284667969,4,"TUBB","Nuclear"
9,3675,5164.81331380208,146554.915540907,3431.47998046875,2499.35998535156,4,"TIGIT","Nuclear"
9,3675,5141.07307942708,146539.755506727,3407.73974609375,2484.19995117188,4,"TNFRSF12A","Nuclear"
9,3675,5137.39998372396,146546.799940321,3404.06665039062,2491.24438476562,4,"KDR","Cytoplasm"
9,3675,5155.56673177083,146550.70557997,3422.2333984375,2495.15002441406,4,"TUBB","Nuclear"
9,3675,5158.45320638021,146524.235487196,3425.11987304688,2468.67993164062,4,"IL32","Nuclear"
9,3675,5150.04768880208,146559.184217665,3416.71435546875,2503.62866210938,4,"CXCL14","Nuclear"
9,3675,5157.20857747396,146557.318006727,3423.87524414062,2501.76245117188,4,"EZH2","Nuclear"
9,3675,5172.17635091146,146563.827039931,3438.84301757812,2508.271484375,4,"LGALS9","Membrane"
9,3675,5157.21931966146,146532.41273329,3423.88598632812,2476.85717773438,4,"MALAT1","Nuclear"
9,3675,5167.44978841146,146548.905531141,3434.11645507812,2493.34997558594,4,"STAT1","Nuclear"
9,3675,5172.17317708333,146534.615492079,3438.83984375,2479.05993652344,4,"HLA-A","Nuclear"
9,3675,5144.10579427083,146549.227918837,3410.7724609375,2493.67236328125,4,"BTG1","Nuclear"
9,3675,5156.27644856771,146549.355604384,3422.94311523438,2493.80004882812,4,"MIF","Nuclear"
9,3675,5183.44734700521,146540.084120009,3450.11401367188,2484.52856445312,4,"FES","Cytoplasm"
9,3675,5175.63338216146,146540.884046766,3442.30004882812,2485.32849121094,4,"LYN","Nuclear"
9,3675,5166.99348958333,146540.715589735,3433.66015625,2485.16003417969,4,"EIF5A","Nuclear"
9,3675,5149.61897786458,146566.727064345,3416.28564453125,2511.17150878906,4,"ICAM3","Nuclear"
9,3675,5155.23323567708,146568.380506727,3421.89990234375,2512.82495117188,4,"IFI27","Cytoplasm"
9,3675,5169.48323567708,146556.230604384,3436.14990234375,2500.67504882812,4,"EZH2","Cytoplasm"
9,3675,5174.69978841146,146554.20557997,3441.36645507812,2498.65002441406,4,"RPL21","Membrane"
9,3675,5153.53328450521,146525.075575087,3420.19995117188,2469.52001953125,4,"MALAT1","Nuclear"
9,3675,5134.51619466146,146526.655531141,3401.18286132812,2471.09997558594,4,"IFITM3","Cytoplasm"
9,3675,5143.64998372396,146547.238783095,3410.31665039062,2491.68322753906,4,"JUN","Nuclear"
9,3675,5167.03352864583,146548.355604384,3433.7001953125,2492.80004882812,4,"IFITM1","Nuclear"
9,3675,5168.73347981771,146528.569837782,3435.40014648438,2473.01428222656,4,"EFNB2","Membrane"
9,3675,5144.81673177083,146562.02223036,3411.4833984375,2506.46667480469,4,"FGFR1","Cytoplasm"
9,3675,5154.16194661458,146534.112806532,3420.82861328125,2478.55725097656,4,"SOD2","Nuclear"
9,3675,5144.49300130208,146530.715467665,3411.15966796875,2475.15991210938,4,"HSP90AA1","Nuclear"
9,3675,5144.98323567708,146530.230482313,3411.64990234375,2474.67492675781,4,"PARP1","Nuclear"
9,3675,5147.97347005208,146546.45557997,3414.64013671875,2490.90002441406,7,"HSP90AB1","Nuclear"
9,3675,5179.19563802083,146547.64307997,3445.8623046875,2492.08752441406,7,"TUBB","Membrane"
9,3675,5163.83333333333,146537.675550673,3430.5,2482.11999511719,7,"RPL21","Nuclear"
9,3675,5183.40828450521,146544.58057997,3450.07495117188,2489.02502441406,7,"LAMP2","Membrane"
9,3675,5152.55013020833,146563.422254774,3419.216796875,2507.86669921875,7,"JCHAIN","Nuclear"
