"fov","cell_ID","x_global_px","y_global_px","x_local_px","y_local_px","z","target","CellComp"
11,1462,16325.5065375434,146292.941297743,3647.72875976562,2237.3857421875,5,"LTBR","Cytoplasm"
11,1462,16331.7379828559,146288.835584852,3653.96020507812,2233.28002929688,5,"P2RX5","Cytoplasm"
11,1462,16357.5111762153,146301.855482313,3679.7333984375,2246.29992675781,5,"IL33","Nuclear"
11,1462,16361.8634711372,146297.669813368,3684.08569335938,2242.1142578125,5,"NegPrb20","Nuclear"
11,1462,16338.6779242622,146310.20960829,3660.90014648438,2254.65405273438,5,"ITGA5","Nuclear"
11,1466,16655.3610297309,146305.922254774,3977.58325195312,2250.36669921875,3,"WNT7A","Membrane"
11,1466,16655.5976019965,146305.755506727,3977.81982421875,2250.19995117188,3,"TNFRSF18","Membrane"
11,1466,16641.5778266059,146309.698377821,3963.80004882812,2254.14282226562,3,"NTRK2","Nuclear"
11,1466,16648.1776801215,146306.247816298,3970.39990234375,2250.69226074219,3,"CD44","Nuclear"
11,1466,16655.2445746528,146304.70557997,3977.466796875,2249.15002441406,3,"JAK1","Membrane"
11,1466,16647.2777777778,146274.16663954,3969.5,2218.61108398438,4,"COL21A1","Cytoplasm"
11,1466,16646.3685980903,146286.273695204,3968.5908203125,2230.71813964844,4,"HLA-E","Cytoplasm"
11,1466,16610.9379340278,146297.505506727,3933.16015625,2241.94995117188,4,"COL1A2","Nuclear"
11,1466,16645.334906684,146294.427015516,3967.55712890625,2238.87145996094,4,"HSPA1B","Nuclear"
11,1466,16648.2526312934,146306.367933485,3970.47485351562,2250.81237792969,4,"CD44","Nuclear"
11,1466,16641.8175726997,146309.405531141,3964.03979492188,2253.84997558594,2,"NTRK2","Nuclear"
11,1466,16655.4977484809,146305.735487196,3977.71997070312,2250.17993164062,2,"TNFRSF18","Membrane"
11,1466,16648.5778266059,146312.595594618,3970.80004882812,2257.0400390625,1,"MZT2A","Nuclear"
11,1466,16636.2555609809,146293.611219618,3958.47778320312,2238.0556640625,7,"HBB","Nuclear"
11,1466,16616.2575141059,146298.615492079,3938.47973632812,2243.05993652344,7,"MZT2A","Nuclear"
11,1466,16648.4999457465,146275.300062391,3970.72216796875,2219.74450683594,6,"GPNMB","Cytoplasm"
11,1466,16636.4945746528,146293.588880751,3958.716796875,2238.03332519531,6,"HBB","Nuclear"
11,1466,16621.7872992622,146288.710096571,3944.00952148438,2233.15454101562,6,"MMP2","Nuclear"
11,1466,16645.1442328559,146294.672254774,3967.36645507812,2239.11669921875,5,"HSPA1B","Nuclear"
11,1466,16649.0997992622,146288.422254774,3971.32202148438,2232.86669921875,5,"HLA-DQB1","Cytoplasm"
11,1466,16621.6776801215,146298.962293837,3943.89990234375,2243.40673828125,5,"NGFR","Nuclear"
11,1466,16647.3900824653,146274.480482313,3969.6123046875,2218.92492675781,5,"COL21A1","Cytoplasm"
11,1471,16507.8207465278,146281.526991102,3830.04296875,2225.97143554688,3,"RGS1","Nuclear"
11,1471,16533.4061957465,146249.512708876,3855.62841796875,2193.95715332031,3,"GC","Cytoplasm"
11,1471,16512.9779730903,146288.730482313,3835.2001953125,2233.17492675781,3,"NOSIP","Nuclear"
11,1471,16506.3444281684,146280.138929579,3828.56665039062,2224.58337402344,3,"IFNB1","Nuclear"
11,1471,16488.877875434,146291.355604384,3811.10009765625,2235.80004882812,3,"HSP90AB1","Cytoplasm"
11,1471,16495.131781684,146298.19410536,3817.35400390625,2242.63854980469,3,"PHLDA2","Nuclear"
11,1471,16517.8610297309,146290.755628798,3840.08325195312,2235.20007324219,3,"NRG4","Nuclear"
11,1471,16520.8175726997,146302.895643446,3843.03979492188,2247.34008789062,3,"MX1","Nuclear"
11,1471,16512.8529730903,146298.605604384,3835.0751953125,2243.05004882812,3,"DHRS2","Nuclear"
11,1471,16525.8449164497,146275.872083876,3848.06713867188,2220.31652832031,3,"COL5A3","Nuclear"
11,1471,16516.7028266059,146284.905531141,3838.92504882812,2229.34997558594,3,"CD163","Nuclear"
11,1471,16516.9027777778,146291.530531141,3839.125,2235.97497558594,3,"CALB1","Nuclear"
11,1471,16532.877875434,146288.905653212,3855.10009765625,2233.35009765625,3,"SRGN","Nuclear"
11,1471,16522.9777289497,146294.79554579,3845.19995117188,2239.23999023438,3,"GADD45B","Nuclear"
11,1471,16519.6976996528,146284.755506727,3841.919921875,2229.19995117188,3,"IFITM3","Nuclear"
11,1471,16518.0333930122,146300.566786024,3840.25561523438,2245.01123046875,4,"MZT2A","Nuclear"
11,1471,16524.4777289497,146300.945448134,3846.69995117188,2245.38989257812,4,"TNFRSF17","Nuclear"
11,1471,16507.7777777778,146282.138929579,3830,2226.58337402344,4,"RGS1","Nuclear"
11,1471,16514.0944281684,146263.905531141,3836.31665039062,2208.34997558594,4,"HLA-DQB1","Cytoplasm"
11,1471,16517.1776801215,146300.055555556,3839.39990234375,2244.5,4,"ITGA9","Nuclear"
11,1471,16490.020453559,146272.555555556,3812.24267578125,2217,4,"IGHD","Cytoplasm"
11,1471,16542.6774359809,146278.655409071,3864.89965820312,2223.09985351562,4,"TGFBR2","Membrane"
11,1471,16522.4652777778,146280.305555556,3844.6875,2224.75,4,"STAT4","Nuclear"
11,1471,16507.8976508247,146292.995496962,3830.11987304688,2237.43994140625,4,"TYROBP","Nuclear"
11,1471,16532.3378363715,146252.755506727,3854.56005859375,2197.19995117188,4,"VIM","Cytoplasm"
11,1471,16531.3529730903,146289.555555556,3853.5751953125,2234,4,"TUBB4B","Nuclear"
11,1471,16491.9391547309,146290.217054579,3814.16137695312,2234.66149902344,4,"TGFB1","Nuclear"
11,1471,16523.0277777778,146279.705457899,3845.25,2224.14990234375,4,"STAT4","Nuclear"
11,1471,16513.7374945747,146273.695448134,3835.95971679688,2218.13989257812,4,"COL8A1","Nuclear"
11,1471,16532.9027777778,146294.480604384,3855.125,2238.92504882812,4,"CD48","Nuclear"
11,1471,16523.6027289497,146300.068006727,3845.82495117188,2244.51245117188,4,"IL4R","Nuclear"
11,1471,16524.2279730903,146289.480604384,3846.4501953125,2233.92504882812,4,"GADD45B","Nuclear"
11,1471,16525.2282172309,146283.355482313,3847.45043945312,2227.79992675781,4,"CLEC7A","Nuclear"
11,1471,16524.0690375434,146298.500868056,3846.29125976562,2242.9453125,0,"TIMP1","Nuclear"
11,1471,16510.4494086372,146299.941297743,3832.67163085938,2244.3857421875,0,"CD2","Nuclear"
11,1471,16518.2221137153,146264.900037977,3840.4443359375,2209.34448242188,0,"ACKR1","Nuclear"
11,1471,16504.8175726997,146300.095594618,3827.03979492188,2244.5400390625,0,"YBX3","Nuclear"
11,1471,16503.6776801215,146295.095472548,3825.89990234375,2239.53991699219,0,"GLUL","Nuclear"
11,1471,16513.9977484809,146291.915540907,3836.21997070312,2236.35998535156,2,"ITGAE","Nuclear"
11,1471,16509.2443305122,146287.144544813,3831.46655273438,2231.58898925781,2,"HLA-DRB5","Nuclear"
11,1471,16520.5778266059,146302.872328016,3842.80004882812,2247.31677246094,2,"MX1","Nuclear"
11,1471,16525.8219672309,146281.155653212,3848.04418945312,2225.60009765625,2,"DUSP5","Nuclear"
11,1471,16515.3026801215,146285.355604384,3837.52490234375,2229.80004882812,2,"HSPA1B","Nuclear"
11,1471,16508.3578559028,146296.515516493,3830.580078125,2240.9599609375,2,"RARG","Nuclear"
11,1471,16513.3607855903,146291.188734266,3835.5830078125,2235.63317871094,2,"MALAT1","Nuclear"
11,1471,16524.2777777778,146258.52223036,3846.5,2202.96667480469,2,"CPB1","Cytoplasm"
11,1471,16520.9315863715,146275.232557509,3843.15380859375,2219.67700195312,1,"FYB1","Nuclear"
11,1471,16507.3554144965,146286.533338759,3829.57763671875,2230.97778320312,1,"IL1RAP","Nuclear"
11,1471,16524.0958930122,146258.573621962,3846.31811523438,2203.01806640625,1,"CPB1","Cytoplasm"
11,1471,16511.2904730903,146294.230482313,3833.5126953125,2238.67492675781,1,"SRC","Nuclear"
11,1471,16524.5778266059,146298.45557997,3846.80004882812,2242.90002441406,1,"TIMP1","Nuclear"
11,1471,16499.9027777778,146302.505506727,3822.125,2246.94995117188,1,"OXGR1","Nuclear"
11,1471,16509.377875434,146287.680555556,3831.60009765625,2232.125,1,"HSPA1A","Nuclear"
11,1471,16517.9945746528,146306.422254774,3840.216796875,2250.86669921875,1,"IL24","Nuclear"
11,1471,16510.106391059,146250.598402235,3832.32861328125,2195.04284667969,1,"SELL","Membrane"
11,1471,16531.2277289497,146301.425428602,3853.44995117188,2245.86987304688,7,"KRT1","Nuclear"
11,1471,16542.3378363715,146270.735487196,3864.56005859375,2215.17993164062,7,"MTOR","Cytoplasm"
11,1471,16528.7777777778,146251.984144423,3851,2196.42858886719,7,"KRT6B","Cytoplasm"
11,1471,16537.5490180122,146297.612562391,3859.77124023438,2242.05700683594,7,"HLA-B","Cytoplasm"
11,1471,16529.9611273872,146259.572279188,3852.18334960938,2204.01672363281,7,"B2M","Cytoplasm"
11,1471,16534.1774359809,146264.955457899,3856.39965820312,2209.39990234375,7,"CD9","Cytoplasm"
11,1471,16516.9901801215,146283.780653212,3839.21240234375,2228.22509765625,7,"PHLDA2","Nuclear"
11,1471,16501.4999457465,146278.511121962,3823.72216796875,2222.95556640625,7,"DUSP6","Nuclear"
11,1471,16518.0402289497,146282.568128798,3840.26245117188,2227.01257324219,7,"APOA1","Nuclear"
11,1471,16546.5231391059,146270.582899306,3868.74536132812,2215.02734375,7,"IRF3","Cytoplasm"
11,1471,16528.752875434,146280.20557997,3850.97509765625,2224.65002441406,7,"IL6","Nuclear"
11,1471,16507.5277777778,146275.630506727,3829.75,2220.07495117188,7,"COL5A3","Nuclear"
11,1471,16522.5976019965,146272.015638563,3844.81982421875,2216.46008300781,7,"KRT19","Nuclear"
11,1471,16532.7030707465,146297.555555556,3854.92529296875,2242,7,"MALAT1","Nuclear"
11,1471,16528.6110297309,146245.555555556,3850.83325195312,2190,7,"TIE1","Cytoplasm"
11,1471,16536.2611762153,146298.405653212,3858.4833984375,2242.85009765625,7,"TWIST1","Membrane"
11,1471,16504.4491644965,146256.727064345,3826.67138671875,2201.17150878906,6,"ADGRF4","Cytoplasm"
11,1471,16506.752875434,146305.405653212,3828.97509765625,2249.85009765625,6,"ENG","Nuclear"
11,1471,16491.8112250434,146283.333387587,3814.03344726562,2227.77783203125,6,"HBA1","Cytoplasm"
11,1471,16501.2777777778,146278.495496962,3823.5,2222.93994140625,6,"DUSP6","Nuclear"
11,1471,16537.7777777778,146288.855604384,3860,2233.30004882812,6,"IRF4","Nuclear"
11,1471,16535.5443793403,146272.672254774,3857.7666015625,2217.11669921875,6,"COL14A1","Nuclear"
11,1471,16540.5778266059,146297.505384657,3862.80004882812,2241.94982910156,6,"CD44","Cytoplasm"
11,1471,16528.5504828559,146245.491834852,3850.77270507812,2189.93627929688,6,"TIE1","Cytoplasm"
11,1471,16529.7111273872,146300.305433485,3851.93334960938,2244.74987792969,6,"HLA-DRB1","Nuclear"
11,1471,16522.6776801215,146271.630506727,3844.89990234375,2216.07495117188,6,"KRT19","Nuclear"
11,1471,16540.0277777778,146286.922254774,3862.25,2231.36669921875,6,"VCAN","Membrane"
11,1471,16546.6830512153,146270.505628798,3868.9052734375,2214.95007324219,6,"IRF3","Cytoplasm"
11,1471,16514.9418402778,146271.655409071,3837.1640625,2216.09985351562,6,"HLA-DRB5","Nuclear"
11,1471,16536.028266059,146259.485487196,3858.25048828125,2203.92993164062,6,"RSPO3","Cytoplasm"
11,1471,16487.7050238715,146282.855604384,3809.92724609375,2227.30004882812,6,"COL9A2","Cytoplasm"
11,1471,16493.4447699653,146289.788953993,3815.6669921875,2234.2333984375,6,"TNFSF10","Nuclear"
11,1471,16531.002875434,146297.380506727,3853.22509765625,2241.82495117188,6,"KRT10","Nuclear"
11,1471,16539.8776312934,146290.45557997,3862.09985351562,2234.90002441406,6,"SPINK1","Membrane"
11,1471,16538.5778266059,146294.145521376,3860.80004882812,2238.58996582031,6,"MZT2A","Membrane"
11,1471,16520.7777777778,146288.595472548,3843,2233.03991699219,6,"CIITA","Nuclear"
11,1471,16517.4779730903,146300.288953993,3839.7001953125,2244.7333984375,5,"ITGA9","Nuclear"
11,1471,16519.6154242622,146291.718153212,3841.83764648438,2236.16259765625,5,"PDGFRA","Nuclear"
11,1471,16532.7113715278,146283.77223036,3854.93359375,2228.21667480469,5,"AZU1","Nuclear"
11,1471,16536.3346625434,146287.655531141,3858.55688476562,2232.09997558594,5,"TLR3","Nuclear"
11,1471,16520.6176215278,146287.595594618,3842.83984375,2232.0400390625,5,"MMP7","Nuclear"
11,1471,16533.8781195747,146297.422254774,3856.10034179688,2241.86669921875,5,"DLL1","Nuclear"
11,1471,16512.0277777778,146300.70557997,3834.25,2245.15002441406,5,"HLA-C","Nuclear"
11,1471,16543.2374945747,146259.315565321,3865.45971679688,2203.76000976562,5,"ATG12","Cytoplasm"
11,1471,16535.6889105903,146259.733412001,3857.9111328125,2204.17785644531,5,"RSPO3","Cytoplasm"
11,1471,16534.9203559028,146306.36988661,3857.142578125,2250.81433105469,5,"HLA-DRB1","Cytoplasm"
11,1471,16535.6442328559,146255.472181532,3857.86645507812,2199.91662597656,5,"ADGRE5","Cytoplasm"
11,1471,16519.9887152778,146300.844373915,3842.2109375,2245.28881835938,5,"MT2A","Nuclear"
11,1471,16488.5351019965,146297.012708876,3810.75732421875,2241.45715332031,5,"IGFBP7","Cytoplasm"
11,1471,16533.7401801215,146283.043104384,3855.96240234375,2227.48754882812,5,"NLRC5","Nuclear"
11,1471,16536.4445258247,146291.288953993,3858.66674804688,2235.7333984375,5,"CCL18","Nuclear"
11,1471,16523.1976996528,146281.595594618,3845.419921875,2226.0400390625,5,"TNFRSF10D","Nuclear"
11,1471,16492.252875434,146290.380506727,3814.47509765625,2234.82495117188,5,"TGFB1","Nuclear"
11,1487,16564.5612250434,146266.588880751,3886.78344726562,2211.03332519531,3,"FKBP11","Nuclear"
11,1487,16551.977484809,146280.755506727,3874.19970703125,2225.19995117188,3,"NPPC","Cytoplasm"
11,1487,16550.7777777778,146284.630628798,3873,2229.07507324219,3,"COL6A2","Cytoplasm"
11,1487,16549.5885687934,146279.744276259,3871.81079101562,2224.18872070312,3,"HLA-A","Cytoplasm"
11,1487,16572.6027289497,146276.005628798,3894.82495117188,2220.45007324219,3,"VIM","Nuclear"
11,1487,16561.0333930122,146293.544569227,3883.25561523438,2237.98901367188,4,"ACE2","Cytoplasm"
11,1487,16550.1632758247,146290.969862196,3872.38549804688,2235.41430664062,4,"CD14","Cytoplasm"
11,1487,16570.1869574653,146292.919203016,3892.4091796875,2237.36364746094,4,"CCL20","Cytoplasm"
11,1487,16570.8112250434,146263.838880751,3893.03344726562,2208.28332519531,4,"COL1A1","Nuclear"
11,1487,16561.4223090278,146294.344373915,3883.64453125,2238.78881835938,4,"ACE2","Cytoplasm"
11,1487,16570.7611762153,146268.572279188,3892.9833984375,2213.01672363281,4,"MALAT1","Nuclear"
11,1487,16553.957953559,146292.535658095,3876.18017578125,2236.98010253906,4,"MAPK14","Cytoplasm"
11,1487,16548.9193793403,146297.605482313,3871.1416015625,2242.04992675781,4,"COL9A2","Cytoplasm"
11,1487,16575.8278266059,146269.70557997,3898.05004882812,2214.15002441406,0,"ANGPT1","Nuclear"
11,1487,16559.9276801215,146263.524305556,3882.14990234375,2207.96875,0,"IL6R","Nuclear"
11,1487,16577.1027289497,146286.155531141,3899.32495117188,2230.59997558594,0,"RPL21","Cytoplasm"
11,1487,16562.2902289497,146280.593031141,3884.51245117188,2225.03747558594,0,"IFITM3","Nuclear"
11,1487,16565.0155707465,146276.430555556,3887.23779296875,2220.875,2,"WNT2B","Nuclear"
11,1487,16553.0180121528,146295.915540907,3875.240234375,2240.35998535156,2,"MET","Cytoplasm"
11,1487,16557.797797309,146269.835462782,3880.02001953125,2214.27990722656,2,"EPHA4","Nuclear"
11,1487,16551.4276801215,146273.718031141,3873.64990234375,2218.16247558594,2,"EGFR","Membrane"
11,1487,16570.2555609809,146276.077894423,3892.47778320312,2220.52233886719,2,"PDGFA","Nuclear"
11,1487,16557.7304144965,146269.567152235,3879.95263671875,2214.01159667969,1,"EPHA4","Nuclear"
11,1487,16559.9061957465,146263.519788954,3882.12841796875,2207.96423339844,1,"IL6R","Nuclear"
11,1487,16566.9374457465,146277.215467665,3889.15966796875,2221.65991210938,1,"EFNA1","Nuclear"
11,1487,16561.8109809028,146290.122328016,3884.033203125,2234.56677246094,1,"NOSIP","Cytoplasm"
11,1487,16558.5609809028,146277.522352431,3880.783203125,2221.966796875,7,"GPX1","Nuclear"
11,1487,16564.4918891059,146285.655531141,3886.71411132812,2230.09997558594,7,"PPBP","Nuclear"
11,1487,16557.3275824653,146257.763929579,3879.5498046875,2202.20837402344,6,"IGHG1","Nuclear"
11,1487,16576.8109809028,146285.822279188,3899.033203125,2230.26672363281,6,"PGR","Cytoplasm"
11,1487,16565.6774359809,146292.188856337,3887.89965820312,2236.63330078125,6,"IL27RA","Cytoplasm"
11,1487,16558.502875434,146277.355604384,3880.72509765625,2221.80004882812,6,"GPX1","Nuclear"
11,1487,16563.0531684028,146299.238783095,3885.275390625,2243.68322753906,5,"AREG","Cytoplasm"
11,1487,16564.637641059,146262.515516493,3886.85986328125,2206.9599609375,5,"MZT2A","Nuclear"
11,1487,16560.3910590278,146265.308973524,3882.61328125,2209.75341796875,5,"NRXN3","Nuclear"
11,1487,16576.8405219184,146286.142957899,3899.06274414062,2230.58740234375,5,"PGR","Cytoplasm"
11,1487,16554.6774359809,146293.172254774,3876.89965820312,2237.61669921875,5,"MAPK14","Cytoplasm"
11,1487,16558.1774359809,146267.280531141,3880.39965820312,2211.72497558594,5,"IL1B","Nuclear"
11,1487,16570.2062445747,146292.95557997,3892.42846679688,2237.40002441406,5,"CCL20","Cytoplasm"
11,1489,16162.7611777778,146246.688855556,3484.9834,2191.1333,-1,"HSPA1B","Nuclear"
11,1489,16123.7777777778,146263.230482313,3446,2207.67492675781,3,"LGALS9","Cytoplasm"
11,1489,16120.4777289497,146256.280409071,3442.69995117188,2200.72485351562,3,"CD163","Cytoplasm"
11,1489,16146.1530219184,146273.780653212,3468.37524414062,2218.22509765625,3,"CD3E","Nuclear"
11,1489,16162.9611273872,146276.938978407,3485.18334960938,2221.38342285156,3,"TAP1","Nuclear"
11,1489,16152.7777777778,146278.19410536,3475,2222.63854980469,3,"HLA-A","Nuclear"
11,1489,16156.1598578559,146281.446546766,3478.38208007812,2225.89099121094,3,"COL18A1","Nuclear"
11,1489,16156.9113226997,146295.188856337,3479.13354492188,2239.63330078125,3,"LYZ","Cytoplasm"
11,1489,16159.8917914497,146267.669813368,3482.11401367188,2212.1142578125,3,"IL12RB2","Nuclear"
11,1489,16140.6088324653,146288.805433485,3462.8310546875,2233.24987792969,3,"C1QA","Nuclear"
11,1489,16133.457953559,146261.615492079,3455.68017578125,2206.05993652344,3,"RUNX3","Nuclear"
11,1489,16122.3417426215,146256.364637587,3444.56396484375,2200.80908203125,3,"CD163","Cytoplasm"
11,1489,16120.0778266059,146270.784071181,3442.30004882812,2215.228515625,3,"MZT2A","Cytoplasm"
11,1489,16144.5111762153,146281.877821181,3466.7333984375,2226.322265625,3,"B2M","Nuclear"
11,1489,16135.9777289497,146284.372083876,3458.19995117188,2228.81652832031,3,"COL16A1","Nuclear"
11,1489,16144.7479926215,146273.215589735,3466.97021484375,2217.66003417969,4,"CCL4L2","Nuclear"
11,1489,16148.9777289497,146272.318006727,3471.19995117188,2216.76245117188,4,"CCL4L2","Nuclear"
11,1489,16160.7445746528,146285.20557997,3482.966796875,2229.65002441406,4,"COL9A2","Cytoplasm"
11,1489,16140.9472113715,146293.240247938,3463.16943359375,2237.68469238281,4,"GZMH","Membrane"
11,1489,16149.8781195747,146253.780531141,3472.10034179688,2198.22497558594,4,"ATG10","Nuclear"
11,1489,16158.4860297309,146285.20557997,3480.70825195312,2229.65002441406,4,"CALM2","Cytoplasm"
11,1489,16125.9574652778,146289.915540907,3448.1796875,2234.35998535156,4,"NegPrb3","Cytoplasm"
11,1489,16128.8549262153,146284.009412977,3451.0771484375,2228.45385742188,4,"CXCL12","Nuclear"
11,1489,16142.5492621528,146254.841322157,3464.771484375,2199.28576660156,4,"NegPrb5","Nuclear"
11,1489,16157.1557074653,146295.144422743,3479.3779296875,2239.5888671875,4,"LYZ","Cytoplasm"
11,1489,16153.6029730903,146270.030409071,3475.8251953125,2214.47485351562,4,"IL17RA","Nuclear"
11,1489,16151.5111762153,146276.338758681,3473.7333984375,2220.783203125,4,"CLU","Nuclear"
11,1489,16133.6361762153,146276.905531141,3455.8583984375,2221.34997558594,4,"CCL5","Nuclear"
11,1489,16155.9977484809,146281.335584852,3478.21997070312,2225.78002929688,4,"COL18A1","Nuclear"
11,1489,16121.6776801215,146256.155653212,3443.89990234375,2200.60009765625,4,"CD163","Cytoplasm"
11,1489,16127.2230902778,146275.946424696,3449.4453125,2220.39086914062,4,"ETS1","Nuclear"
11,1489,16161.4633246528,146265.584120009,3483.685546875,2210.02856445312,4,"TNFRSF11B","Nuclear"
11,1489,16162.8449164497,146247.422254774,3485.06713867188,2191.86669921875,0,"HSPA1B","Nuclear"
11,1489,16129.9276801215,146247.105604384,3452.14990234375,2191.55004882812,2,"HLA-B","Cytoplasm"
11,1489,16145.7445746528,146281.172132704,3467.966796875,2225.61657714844,2,"ANXA2","Nuclear"
11,1489,16141.3280707465,146289.005628798,3463.55029296875,2233.45007324219,2,"CUZD1","Nuclear"
11,1489,16145.6176215278,146280.735487196,3467.83984375,2225.17993164062,1,"VPREB3","Nuclear"
11,1489,16148.0175238715,146285.715467665,3470.23974609375,2230.15991210938,7,"GPR183","Nuclear"
11,1489,16124.0612250434,146269.988783095,3446.28344726562,2214.43322753906,7,"NOTCH1","Cytoplasm"
11,1489,16153.4379340278,146278.095472548,3475.66015625,2222.53991699219,7,"HLA-B","Nuclear"
11,1489,16150.9857855903,146290.817152235,3473.2080078125,2235.26159667969,7,"CCL5","Cytoplasm"
11,1489,16146.7062445747,146288.026991102,3468.92846679688,2232.47143554688,7,"FYB1","Nuclear"
11,1489,16116.6110297309,146275.922254774,3438.83325195312,2220.36669921875,7,"TYROBP","Cytoplasm"
11,1489,16172.377875434,146279.322157118,3494.60009765625,2223.7666015625,7,"ADM2","Cytoplasm"
11,1489,16154.9777289497,146246.655531141,3477.19995117188,2191.09997558594,7,"KRT7","Nuclear"
11,1489,16158.4445258247,146298.188856337,3480.66674804688,2242.63330078125,7,"HSPA1A","Cytoplasm"
11,1489,16126.0893012153,146250.02223036,3448.3115234375,2194.46667480469,7,"IGHM","Cytoplasm"
11,1489,16151.9528266059,146278.45557997,3474.17504882812,2222.90002441406,7,"AHR","Nuclear"
11,1489,16142.4445258247,146267.672254774,3464.66674804688,2212.11669921875,7,"TAP1","Nuclear"
11,1489,16173.877875434,146256.993055556,3496.10009765625,2201.4375,7,"PTGS1","Nuclear"
11,1489,16136.3087836372,146272.661756727,3458.53100585938,2217.10620117188,6,"ACKR4","Nuclear"
11,1489,16169.7348090278,146274.32691786,3491.95703125,2218.77136230469,6,"TAGLN","Cytoplasm"
11,1489,16182.9379340278,146248.855604384,3505.16015625,2193.30004882812,6,"HBB","Cytoplasm"
11,1489,16138.6652289497,146280.180555556,3460.88745117188,2224.625,6,"MZT2A","Nuclear"
11,1489,16154.9945746528,146247.013929579,3477.216796875,2191.45837402344,6,"KRT7","Nuclear"
11,1489,16150.9977484809,146290.88538954,3473.21997070312,2235.32983398438,6,"CCL5","Cytoplasm"
11,1489,16113.1579047309,146282.805555556,3435.38012695312,2227.25,6,"FGF7","Cytoplasm"
11,1489,16144.405219184,146267.628309462,3466.62744140625,2212.07275390625,6,"VHL","Nuclear"
11,1489,16156.457953559,146259.735487196,3478.68017578125,2204.17993164062,6,"SRGN","Nuclear"
11,1489,16172.1232367622,146279.464613173,3494.34545898438,2223.90905761719,6,"ADM2","Cytoplasm"
11,1489,16152.9779730903,146293.70557997,3475.2001953125,2238.15002441406,6,"PSAP","Cytoplasm"
11,1489,16155.5492621528,146276.669935438,3477.771484375,2221.11437988281,6,"FASN","Nuclear"
11,1489,16170.0443793403,146270.677747938,3492.2666015625,2215.12219238281,6,"CYTOR","Nuclear"
11,1489,16158.1574164497,146298.235609266,3480.37963867188,2242.68005371094,6,"HSPA1A","Cytoplasm"
11,1489,16173.6779242622,146256.739027235,3495.90014648438,2201.18347167969,6,"PTGS1","Nuclear"
11,1489,16124.1872016059,146269.864637587,3446.40942382812,2214.30908203125,6,"NOTCH1","Cytoplasm"
11,1489,16143.377875434,146230.844373915,3465.60009765625,2175.28881835938,6,"CLEC12A","Cytoplasm"
11,1489,16173.5778266059,146288.802137587,3495.80004882812,2233.24658203125,6,"IL11","Cytoplasm"
11,1489,16147.1947699653,146299.922254774,3469.4169921875,2244.36669921875,6,"C1QA","Cytoplasm"
11,1489,16151.8175726997,146250.155531141,3474.03979492188,2194.59997558594,6,"TNFRSF11A","Nuclear"
11,1489,16140.7443305122,146238.922254774,3462.96655273438,2183.36669921875,6,"ADGRE5","Cytoplasm"
11,1489,16166.3773871528,146246.533338759,3488.599609375,2190.97778320312,6,"ENTPD1","Nuclear"
11,1489,16140.6151801215,146283.405653212,3462.83740234375,2227.85009765625,6,"EFNA5","Nuclear"
11,1489,16156.7777777778,146279.79554579,3479,2224.23999023438,6,"LGALS1","Nuclear"
11,1489,16147.3178168403,146255.068739149,3469.5400390625,2199.51318359375,6,"IL27RA","Nuclear"
11,1489,16125.6276312934,146291.788953993,3447.84985351562,2236.2333984375,6,"C1QA","Cytoplasm"
11,1489,16152.1442328559,146282.072279188,3474.36645507812,2226.51672363281,6,"WNT10B","Nuclear"
11,1489,16116.5944281684,146275.705457899,3438.81665039062,2220.14990234375,6,"TYROBP","Cytoplasm"
11,1489,16171.1945258247,146256.388929579,3493.41674804688,2200.83337402344,6,"COL6A2","Nuclear"
11,1489,16167.9921332465,146269.141370985,3490.21435546875,2213.58581542969,6,"ICOS","Nuclear"
11,1489,16149.5529242622,146293.280653212,3471.77514648438,2237.72509765625,6,"KRT17","Cytoplasm"
11,1489,16150.0026312934,146283.180555556,3472.22485351562,2227.625,6,"MZT2A","Nuclear"
11,1489,16148.5976019965,146285.035536024,3470.81982421875,2229.47998046875,6,"CD59","Nuclear"
11,1489,16153.4664984809,146277.755506727,3475.68872070312,2222.19995117188,6,"TNFSF18","Nuclear"
11,1489,16153.0375434028,146259.675428602,3475.259765625,2204.11987304688,5,"PTPRCAP","Nuclear"
11,1489,16145.4374457465,146296.285536024,3467.65966796875,2240.72998046875,5,"HLA-B","Cytoplasm"
11,1489,16155.2379828559,146281.695570204,3477.46020507812,2226.14001464844,5,"FCRLA","Nuclear"
11,1489,16155.1574164497,146281.435682509,3477.37963867188,2225.88012695312,5,"CXCL10","Nuclear"
11,1489,16149.7318793403,146285.837293837,3471.9541015625,2230.28173828125,5,"CTLA4","Nuclear"
11,1489,16138.1491156684,146279.855604384,3460.37133789062,2224.30004882812,5,"MZT2A","Nuclear"
11,1489,16111.0246039497,146282.24879286,3433.24682617188,2226.69323730469,5,"C1QA","Cytoplasm"
11,1489,16127.870062934,146288.224867079,3450.09228515625,2232.66931152344,5,"C1QA","Nuclear"
11,1489,16151.877875434,146273.055677626,3474.10009765625,2217.50012207031,5,"IGHG2","Nuclear"
11,1489,16156.3444281684,146259.505628798,3478.56665039062,2203.95007324219,5,"SRGN","Nuclear"
11,1489,16151.0111762153,146265.588880751,3473.2333984375,2210.03332519531,5,"MZT2A","Nuclear"
11,1489,16144.4901801215,146258.755628798,3466.71240234375,2203.20007324219,5,"PDCD1","Nuclear"
